,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,Manhattan distance (miles),pickup_hour_min,pickup_hour,pickup_month,pickup_day,pickup_weekday,pickup_area_0,dropoff_area_0,pickup_area_1,dropoff_area_1,pickup_area_2,dropoff_area_2,pickup_area_3,dropoff_area_3,pickup_area_4,dropoff_area_4,pickup_area_5,dropoff_area_5,pickup_area_6,dropoff_area_6,pickup_area_7,dropoff_area_7,pickup_area_8,dropoff_area_8,pickup_area_9,dropoff_area_9,pickup_area_10,dropoff_area_10,pickup_area_11,dropoff_area_11,pickup_area_12,dropoff_area_12,pickup_area_13,dropoff_area_13,pickup_area_14,dropoff_area_14,trip_duration
433895,1,1,-73.98548126220703,40.768917083740234,-73.97643280029297,40.785823822021484,0,1.6413105726242065,436,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,638
235743,2,1,-73.9301986694336,40.69620132446289,-73.9571762084961,40.72258377075195,0,3.2372665405273438,493,19,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1151
737746,1,1,-73.99944305419922,40.739402770996094,-73.98866271972656,40.75848388671875,0,1.8824491500854492,511,19,5,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,713
776430,1,2,-73.98091888427734,40.74449920654297,-73.99671936035156,40.72037887573242,0,2.4935803413391113,49,0,1,29,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,683
762563,1,1,-73.97724151611328,40.78947448730469,-73.96482849121094,40.77009963989258,0,1.9879268407821655,458,19,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,771
819686,2,1,-73.98367309570312,40.74380111694336,-73.95063781738281,40.783538818359375,0,4.475742340087891,533,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,886
502431,2,1,-73.98068237304688,40.764915466308594,-73.98793029785156,40.76985168457031,0,0.7208720445632935,408,15,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,455
1125970,2,1,-73.98880004882812,40.748233795166016,-73.94738006591797,40.787506103515625,0,4.8835248947143555,50,1,3,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1336
281586,1,2,-73.99385833740234,40.741695404052734,-73.94898986816406,40.78459548950195,0,5.315048694610596,195,6,5,21,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,779
1071427,1,1,-73.98213958740234,40.7558708190918,-73.97471618652344,40.76151657104492,0,0.779090404510498,206,7,4,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,437
327524,2,1,-73.97203063964844,40.75654602050781,-73.99960327148438,40.75252914428711,0,1.7239409685134888,442,18,1,21,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207
891946,1,2,-74.01654052734375,40.70917510986328,-74.01177215576172,40.70953369140625,0,0.2751219868659973,243,10,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,607
785339,2,3,-73.86337280273438,40.768978118896484,-73.97411346435547,40.649139404296875,0,14.078733444213867,581,23,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1774
1115386,1,1,-74.01338958740234,40.71632385253906,-73.98527526855469,40.73424530029297,0,2.712700128555298,201,8,2,18,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,941
146690,1,2,-73.87084197998047,40.773712158203125,-73.88443756103516,40.732513427734375,0,3.556016206741333,415,16,5,21,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969
1145889,1,1,-73.99991607666016,40.748592376708984,-73.99057006835938,40.72651672363281,0,2.0137298107147217,490,18,3,10,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199
362491,2,2,-73.9543685913086,40.77886962890625,-73.9457015991211,40.773738861083984,0,0.8086526393890381,404,16,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,272
45169,1,1,-73.98197937011719,40.75823974609375,-73.99539184570312,40.76509094238281,0,1.1765010356903076,363,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,508
565134,2,2,-74.00637817382812,40.7048225402832,-73.9969253540039,40.72971725463867,0,2.2141764163970947,398,15,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,941
885140,1,1,-73.98015594482422,40.78568649291992,-73.99031066894531,40.775386810302734,0,1.2433061599731445,365,15,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,408
817532,1,1,-73.99481964111328,40.72565841674805,-73.99697875976562,40.68020248413086,0,3.2499001026153564,579,22,1,16,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1172
1047607,2,1,-73.9446792602539,40.77928161621094,-73.95477294921875,40.77913284301758,0,0.5397119522094727,286,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,241
427754,1,1,-73.96390533447266,40.761226654052734,-73.9694595336914,40.7518196105957,0,0.9405264258384705,536,22,5,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
369883,1,1,-73.94908142089844,40.77332305908203,-73.98500061035156,40.749427795410156,0,3.533085346221924,462,17,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1553
942435,1,1,-73.97563171386719,40.749908447265625,-73.9770278930664,40.75584030151367,0,0.4825804531574249,372,15,5,25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768
530737,2,1,-73.98979187011719,40.72005844116211,-74.0041275024414,40.725318908691406,0,1.1156017780303955,472,18,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618
679965,2,5,-73.98064422607422,40.76482009887695,-73.98323822021484,40.76171875,0,0.3500947058200836,459,18,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,307
1084619,2,2,-74.0015869140625,40.719661712646484,-74.01103973388672,40.71332931518555,0,0.9332235455513,494,20,3,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,316
159736,1,1,-73.96773529052734,40.787654876708984,-73.96099853515625,40.778419494628906,0,0.9905898571014404,264,11,3,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,259
919163,1,4,-73.98258972167969,40.75125503540039,-74.00359344482422,40.7507209777832,0,1.1390266418457031,575,22,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,686
844626,2,1,-73.98091125488281,40.76456069946289,-73.98223114013672,40.76150131225586,0,0.28035393357276917,309,11,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,156
1113003,1,1,-73.99440002441406,40.7508544921875,-73.98591613769531,40.75547790527344,0,0.7642247080802917,294,12,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,433
777622,2,1,-73.97257232666016,40.78683090209961,-73.99153900146484,40.7598991394043,0,2.853121757507324,545,21,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,680
1188,2,1,-73.99405670166016,40.720333099365234,-73.95796966552734,40.64213562011719,0,7.290325164794922,127,4,6,25,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1061
845144,1,1,-73.86279296875,40.76908874511719,-73.84503173828125,40.758670806884766,0,1.6506431102752686,250,8,6,19,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459
977315,2,1,-74.0075912475586,40.70500183105469,-74.0058822631836,40.74018859863281,0,2.517711877822876,441,16,6,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1324
906715,2,5,-73.9842300415039,40.74879837036133,-73.98906707763672,40.75880813598633,0,0.9445351958274841,534,20,5,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,487
939253,2,6,-73.98368835449219,40.781131744384766,-73.97724151611328,40.68374252319336,0,7.058246612548828,503,19,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2987
1079620,1,1,-73.98115539550781,40.774288177490234,-73.98246765136719,40.768310546875,0,0.4813113212585449,295,11,6,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,186
218565,1,1,-73.97468566894531,40.761932373046875,-73.9912109375,40.75597381591797,0,1.2781857252120972,531,20,3,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,611
394143,2,1,-73.9754409790039,40.760799407958984,-74.00260925292969,40.731971740722656,0,3.4146430492401123,466,19,4,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187
1028322,2,1,-73.9878921508789,40.721038818359375,-73.92138671875,40.76725387573242,0,6.680427551269531,54,0,6,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916
761570,2,1,-73.9915542602539,40.739925384521484,-73.95655059814453,40.76692199707031,0,3.699977159500122,126,3,6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,589
893152,1,1,-73.9897689819336,40.725704193115234,-73.90391540527344,40.75367736816406,0,6.437130928039551,16,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,979
952081,2,1,-73.95446014404297,40.77781677246094,-73.98405456542969,40.74870681762695,0,3.561025857925415,284,11,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,758
1121514,1,1,-74.00291442871094,40.72456359863281,-73.98551940917969,40.75228500366211,0,2.8260204792022705,559,23,4,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,684
434324,2,3,-73.96936798095703,40.75368118286133,-73.9941635131836,40.732200622558594,0,2.7833187580108643,433,18,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039
307699,2,1,-73.97119903564453,40.75529479980469,-73.98160552978516,40.74817657470703,0,1.0372270345687866,333,13,3,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,650
1082672,1,2,-74.0029296875,40.73367691040039,-73.98619842529297,40.74732208251953,0,1.8197600841522217,50,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,464
388124,2,3,-73.99122619628906,40.72983169555664,-73.97445678710938,40.75886154174805,0,2.883396625518799,390,14,2,27,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850
593685,1,1,-73.97757720947266,40.77680969238281,-73.90703582763672,40.77022171020508,0,4.154848098754883,467,19,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1947
755165,2,1,-73.78927612304688,40.642425537109375,-73.96163177490234,40.76423645019531,0,17.464344024658203,463,17,4,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488
676689,2,5,-73.9883804321289,40.76409912109375,-73.97139739990234,40.78614044189453,0,2.4119341373443604,35,0,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,516
901151,2,3,-73.97830963134766,40.72478103637695,-73.97187805175781,40.797359466552734,0,5.345749378204346,571,23,6,30,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944
228851,1,1,-73.78147888183594,40.644710540771484,-73.9697494506836,40.75662612915039,0,17.61770248413086,525,20,2,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609
179543,1,1,-73.98246002197266,40.76839065551758,-73.97554779052734,40.76264190673828,0,0.7593080401420593,389,14,4,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,649
435488,1,1,-74.00283813476562,40.75043869018555,-73.9356918334961,40.84180450439453,0,9.82809829711914,35,1,6,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084
552912,1,1,-73.98126983642578,40.76902389526367,-73.98033142089844,40.75653076171875,0,0.911292314529419,593,23,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,917
141315,2,1,-73.99645233154297,40.75333786010742,-73.9969253540039,40.72567367553711,0,1.9337210655212402,298,11,4,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1796
1005980,2,1,-73.97309875488281,40.75680923461914,-73.96745300292969,40.76914978027344,0,1.1477702856063843,338,13,5,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814
1069535,1,1,-74.00022888183594,40.74772262573242,-73.99490356445312,40.750038146972656,0,0.4392392039299011,408,17,1,21,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,284
414598,2,1,-73.98896789550781,40.7169303894043,-74.00667572021484,40.751502990722656,0,3.315295934677124,294,11,6,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269
915866,1,1,-73.95233154296875,40.784664154052734,-73.99130249023438,40.74998474121094,0,4.436965465545654,574,22,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1090
784575,2,2,-73.96903991699219,40.7610969543457,-73.98384857177734,40.75735855102539,0,1.03493332862854,504,21,1,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,246
1000764,2,6,-73.9920425415039,40.749759674072266,-73.97769927978516,40.742488861083984,0,1.2543882131576538,261,10,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,561
484918,1,1,-73.97518920898438,40.75242233276367,-73.95362854003906,40.782203674316406,0,3.186380386352539,489,20,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,868
141218,2,5,-73.95558166503906,40.76405334472656,-73.96065521240234,40.7740364074707,0,0.9550450444221497,340,13,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,545
583656,2,1,-73.99581146240234,40.764015197753906,-73.94917297363281,40.7730827331543,0,3.0725839138031006,318,11,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1569
298461,1,1,-73.96781921386719,40.76292037963867,-73.9881591796875,40.77401351928711,0,1.8326168060302734,318,12,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1403
1106043,2,1,-73.96674346923828,40.793949127197266,-73.9472885131836,40.802711486816406,0,1.6248815059661865,409,16,3,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692
80077,1,2,-73.92656707763672,40.698036193847656,-73.96192169189453,40.68655776977539,0,2.648754119873047,121,4,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,706
677101,1,2,-73.98222351074219,40.77561569213867,-73.964111328125,40.76460266113281,0,1.710025429725647,463,17,2,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,580
668096,1,2,-73.97763061523438,40.74252700805664,-73.9894027709961,40.726348876953125,0,1.734158992767334,359,14,1,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333
855986,1,1,-73.98674774169922,40.75617599487305,-73.9888916015625,40.74508285522461,0,0.8779478669166565,322,11,4,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,678
393806,1,1,-73.97887420654297,40.74993133544922,-73.94998168945312,40.77199172973633,0,3.0384011268615723,329,13,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1181
335199,1,1,-73.97702026367188,40.76469802856445,-73.9788589477539,40.772579193115234,0,0.640289306640625,196,8,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,291
634865,2,1,-73.98622131347656,40.767269134521484,-73.9786148071289,40.74774169921875,0,1.7465049028396606,558,21,3,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,719
712328,2,1,-73.98737335205078,40.75556945800781,-73.99507141113281,40.73176193237305,0,2.04671311378479,320,11,2,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,717
906575,2,1,-73.9889907836914,40.757747650146484,-73.99026489257812,40.76158905029297,0,0.3319200575351715,572,23,6,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,619
1088816,2,1,-74.0115966796875,40.7227783203125,-73.98931121826172,40.758758544921875,0,3.6526620388031006,284,11,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1622
809410,1,1,-73.9944076538086,40.72832489013672,-73.98590850830078,40.73495864868164,0,0.9038935303688049,523,20,6,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
853443,2,4,-73.93739318847656,40.797508239746094,-73.96475982666016,40.76007843017578,0,4.017845630645752,202,7,1,7,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959
821871,1,1,-74.0076904296875,40.715457916259766,-74.002685546875,40.707279205322266,0,0.8271225094795227,465,19,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1292
283654,2,1,-73.96327209472656,40.766090393066406,-73.96153259277344,40.77949142456055,0,1.0159714221954346,230,8,3,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,368
142882,1,1,-73.966552734375,40.761451721191406,-73.97794342041016,40.78830337524414,0,2.450482130050659,490,20,5,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681
918514,1,1,-73.95722961425781,40.777008056640625,-73.97100067138672,40.76142501831055,0,1.797635793685913,229,8,2,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1166
671061,1,1,-73.98145294189453,40.74745559692383,-74.00025177001953,40.73028564453125,0,2.171299695968628,558,23,5,29,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502
393979,2,1,-73.95333862304688,40.80350112915039,-73.9383773803711,40.800140380859375,0,1.0163825750350952,83,1,3,20,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351
671978,1,1,-73.97737121582031,40.7469367980957,-74.00727844238281,40.73304748535156,0,2.527888536453247,499,19,4,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1432
981927,2,1,-74.01284790039062,40.70747756958008,-73.9935531616211,40.72738265991211,0,2.3866567611694336,465,18,5,14,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,897
582386,2,1,-73.99712371826172,40.72216033935547,-73.98255920410156,40.77510070800781,0,4.417636871337891,602,23,4,21,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1183
380845,1,1,-74.00360107421875,40.74845504760742,-73.98654174804688,40.762359619140625,0,1.8546833992004395,500,19,5,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,452
375203,1,1,-73.98930358886719,40.7583122253418,-73.89154815673828,40.768707275390625,0,5.846484184265137,24,1,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1493
542864,1,1,-73.99330139160156,40.74995422363281,-73.97309112548828,40.75593566894531,0,1.4732950925827026,485,20,2,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
1028511,2,2,-73.96524047851562,40.76897048950195,-73.97808837890625,40.75729751586914,0,1.479486107826233,234,8,4,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1021
833740,2,1,-73.9955062866211,40.717281341552734,-73.99461364746094,40.75040817260742,0,2.3326995372772217,298,10,4,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1471
10144,1,1,-73.99578857421875,40.73879623413086,-73.99201965332031,40.74940872192383,0,0.9301014542579651,549,21,6,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,290
84916,1,1,-73.98461151123047,40.736846923828125,-73.99557495117188,40.74415969848633,0,1.080033540725708,46,0,3,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,236
900968,1,1,-73.97734069824219,40.76441955566406,-73.92996215820312,40.754947662353516,0,3.139296531677246,71,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,707
610235,2,1,-73.98178100585938,40.75880813598633,-73.9557113647461,40.76937484741211,0,2.0969889163970947,422,16,4,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,860
86012,2,5,-73.97509002685547,40.76332092285156,-73.99301147460938,40.75299835205078,0,1.6525483131408691,45,0,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,428
1091248,1,1,-73.96543884277344,40.79068374633789,-73.98302459716797,40.76271057128906,0,2.8525047302246094,339,13,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,674
397616,2,1,-73.99470520019531,40.718528747558594,-74.0162353515625,40.70793533325195,0,1.8613228797912598,66,2,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,694
360474,1,1,-73.9990005493164,40.764198303222656,-74.01663208007812,40.704769134521484,0,5.025801181793213,313,13,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,903
544708,2,3,-73.99172973632812,40.75954818725586,-73.95488739013672,40.81498336791992,0,5.758272171020508,92,2,1,15,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,816
913004,1,1,-73.96976470947266,40.78532409667969,-73.94689178466797,40.778961181640625,0,1.6387099027633667,520,21,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,543
938779,2,1,-73.9899673461914,40.74700164794922,-73.96440124511719,40.76805114746094,0,2.7941465377807617,233,8,6,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1121
368789,2,5,-73.99137115478516,40.7464714050293,-73.79013061523438,40.64337921142578,0,17.674468994140625,486,19,4,24,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2040
870791,2,1,-73.9691390991211,40.758060455322266,-73.96290588378906,40.76665115356445,0,0.9198386669158936,318,12,6,22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
